Timestamp,City,Temperature,Humidity,Heat Index,Lat,Lon
2026-03-28 15:00:00,Sittwe,27.4,81,32.0,20.1444,92.8986
2026-03-28 16:00:00,Sittwe,27.2,80,30.8,20.1444,92.8986
2026-03-28 17:00:00,Sittwe,27.1,78,30.5,20.1444,92.8986
2026-03-28 18:00:00,Sittwe,27.6,81,32.3,20.1444,92.8986
2026-03-28 19:00:00,Sittwe,27.4,84,32.5,20.1444,92.8986
2026-03-28 20:00:00,Sittwe,27.3,85,32.6,20.1444,92.8986
2026-03-28 21:00:00,Sittwe,27.3,86,32.6,20.1444,92.8986
2026-03-28 22:00:00,Sittwe,27.2,86,32.5,20.1444,92.8986
2026-03-28 23:00:00,Sittwe,27.1,85,32.6,20.1444,92.8986
2026-03-29 00:00:00,Sittwe,27.0,84,32.1,20.1444,92.8986
2026-03-29 01:00:00,Sittwe,26.7,87,32.4,20.1444,92.8986
2026-03-29 02:00:00,Sittwe,26.3,90,32.2,20.1444,92.8986
2026-03-29 03:00:00,Sittwe,26.1,91,32.3,20.1444,92.8986
2026-03-29 04:00:00,Sittwe,26.2,91,32.3,20.1444,92.8986
2026-03-29 05:00:00,Sittwe,26.4,87,31.6,20.1444,92.8986
2026-03-29 06:00:00,Sittwe,26.8,82,32.1,20.1444,92.8986
2026-03-29 07:00:00,Sittwe,26.8,81,32.3,20.1444,92.8986
2026-03-29 08:00:00,Sittwe,27.0,80,32.5,20.1444,92.8986
2026-03-29 09:00:00,Sittwe,27.3,78,32.4,20.1444,92.8986
2026-03-29 10:00:00,Sittwe,27.4,78,32.9,20.1444,92.8986
2026-03-29 11:00:00,Sittwe,27.5,78,33.5,20.1444,92.8986
2026-03-29 12:00:00,Sittwe,28.0,75,34.4,20.1444,92.8986
2026-03-29 13:00:00,Sittwe,28.0,73,33.8,20.1444,92.8986
2026-03-29 14:00:00,Sittwe,27.9,75,33.3,20.1444,92.8986
2026-03-29 15:00:00,Sittwe,27.7,79,32.4,20.1444,92.8986
2026-03-29 16:00:00,Sittwe,27.6,81,31.6,20.1444,92.8986
2026-03-29 17:00:00,Sittwe,27.5,81,31.6,20.1444,92.8986
2026-03-29 18:00:00,Sittwe,28.2,82,33.4,20.1444,92.8986
2026-03-29 19:00:00,Sittwe,28.0,83,33.5,20.1444,92.8986
2026-03-29 20:00:00,Sittwe,27.9,85,33.7,20.1444,92.8986
2026-03-29 21:00:00,Sittwe,27.8,87,33.8,20.1444,92.8986
2026-03-29 22:00:00,Sittwe,27.7,87,33.9,20.1444,92.8986
2026-03-29 23:00:00,Sittwe,27.6,88,33.8,20.1444,92.8986
2026-03-30 00:00:00,Sittwe,27.6,88,34.0,20.1444,92.8986
2026-03-30 01:00:00,Sittwe,27.5,86,33.6,20.1444,92.8986
2026-03-30 02:00:00,Sittwe,27.4,86,33.6,20.1444,92.8986
2026-03-30 03:00:00,Sittwe,27.3,85,33.3,20.1444,92.8986
2026-03-30 04:00:00,Sittwe,27.2,86,33.0,20.1444,92.8986
2026-03-30 05:00:00,Sittwe,27.0,87,32.8,20.1444,92.8986
2026-03-30 06:00:00,Sittwe,27.1,85,32.6,20.1444,92.8986
2026-03-30 07:00:00,Sittwe,27.1,85,32.7,20.1444,92.8986
2026-03-30 08:00:00,Sittwe,27.4,81,32.9,20.1444,92.8986
2026-03-30 09:00:00,Sittwe,27.6,80,33.0,20.1444,92.8986
2026-03-30 10:00:00,Sittwe,27.7,79,33.6,20.1444,92.8986
2026-03-30 11:00:00,Sittwe,27.9,78,33.9,20.1444,92.8986
2026-03-30 12:00:00,Sittwe,27.9,77,33.7,20.1444,92.8986
2026-03-30 13:00:00,Sittwe,28.0,77,33.3,20.1444,92.8986
2026-03-30 14:00:00,Sittwe,28.0,76,32.5,20.1444,92.8986
2026-03-30 15:00:00,Sittwe,27.8,78,31.8,20.1444,92.8986
2026-03-30 16:00:00,Sittwe,27.8,78,31.1,20.1444,92.8986
2026-03-30 17:00:00,Sittwe,27.6,79,31.0,20.1444,92.8986
2026-03-30 18:00:00,Sittwe,28.0,81,32.4,20.1444,92.8986
2026-03-30 19:00:00,Sittwe,27.9,81,32.5,20.1444,92.8986
2026-03-30 20:00:00,Sittwe,27.8,84,32.9,20.1444,92.8986
2026-03-30 21:00:00,Sittwe,27.7,85,32.9,20.1444,92.8986
2026-03-30 22:00:00,Sittwe,27.6,85,32.9,20.1444,92.8986
2026-03-30 23:00:00,Sittwe,27.6,86,33.1,20.1444,92.8986
2026-03-31 00:00:00,Sittwe,27.3,85,32.6,20.1444,92.8986
2026-03-31 01:00:00,Sittwe,27.2,85,32.6,20.1444,92.8986
2026-03-31 02:00:00,Sittwe,27.0,86,32.4,20.1444,92.8986
2026-03-31 03:00:00,Sittwe,26.9,86,32.4,20.1444,92.8986
2026-03-31 04:00:00,Sittwe,26.8,86,32.4,20.1444,92.8986
2026-03-31 05:00:00,Sittwe,26.8,85,32.1,20.1444,92.8986
2026-03-31 06:00:00,Sittwe,26.6,85,31.6,20.1444,92.8986
2026-03-31 07:00:00,Sittwe,26.8,84,31.8,20.1444,92.8986
2026-03-31 08:00:00,Sittwe,26.9,83,32.0,20.1444,92.8986
2026-03-31 09:00:00,Sittwe,27.1,82,32.0,20.1444,92.8986
2026-03-31 10:00:00,Sittwe,27.2,81,32.7,20.1444,92.8986
2026-03-31 11:00:00,Sittwe,27.4,80,33.1,20.1444,92.8986
2026-03-31 12:00:00,Sittwe,27.8,79,34.0,20.1444,92.8986
2026-03-31 13:00:00,Sittwe,27.9,78,33.7,20.1444,92.8986
2026-03-31 14:00:00,Sittwe,27.9,78,32.8,20.1444,92.8986
2026-03-31 15:00:00,Sittwe,27.7,79,31.4,20.1444,92.8986
2026-03-31 16:00:00,Sittwe,27.6,80,30.4,20.1444,92.8986
2026-03-31 17:00:00,Sittwe,27.5,80,30.4,20.1444,92.8986
2026-03-31 18:00:00,Sittwe,28.0,78,31.7,20.1444,92.8986
2026-03-31 19:00:00,Sittwe,27.7,80,31.9,20.1444,92.8986
2026-03-31 20:00:00,Sittwe,27.7,82,32.3,20.1444,92.8986
2026-03-31 21:00:00,Sittwe,27.6,83,32.1,20.1444,92.8986
2026-03-31 22:00:00,Sittwe,27.6,83,31.9,20.1444,92.8986
2026-03-31 23:00:00,Sittwe,27.5,85,32.0,20.1444,92.8986
2026-04-01 00:00:00,Sittwe,27.3,83,31.6,20.1444,92.8986
2026-04-01 01:00:00,Sittwe,27.2,84,31.6,20.1444,92.8986
2026-04-01 02:00:00,Sittwe,27.1,84,31.4,20.1444,92.8986
2026-04-01 03:00:00,Sittwe,27.1,82,31.3,20.1444,92.8986
2026-04-01 04:00:00,Sittwe,27.0,82,31.4,20.1444,92.8986
2026-04-01 05:00:00,Sittwe,26.9,82,31.5,20.1444,92.8986
2026-04-01 06:00:00,Sittwe,26.8,82,31.4,20.1444,92.8986
2026-04-01 07:00:00,Sittwe,27.0,81,31.5,20.1444,92.8986
2026-04-01 08:00:00,Sittwe,27.2,80,31.5,20.1444,92.8986
2026-04-01 09:00:00,Sittwe,27.4,78,31.6,20.1444,92.8986
2026-04-01 10:00:00,Sittwe,27.6,77,32.5,20.1444,92.8986
2026-04-01 11:00:00,Sittwe,27.8,77,33.5,20.1444,92.8986
2026-04-01 12:00:00,Sittwe,28.1,77,34.2,20.1444,92.8986
2026-04-01 13:00:00,Sittwe,28.0,78,34.0,20.1444,92.8986
2026-04-01 14:00:00,Sittwe,28.2,78,33.4,20.1444,92.8986
2026-04-01 15:00:00,Sittwe,28.1,79,32.1,20.1444,92.8986
2026-04-01 16:00:00,Sittwe,27.8,82,31.1,20.1444,92.8986
2026-04-01 17:00:00,Sittwe,27.8,82,31.3,20.1444,92.8986
2026-04-01 18:00:00,Sittwe,28.5,83,33.1,20.1444,92.8986
2026-04-01 19:00:00,Sittwe,28.4,83,33.1,20.1444,92.8986
2026-04-01 20:00:00,Sittwe,28.4,85,33.5,20.1444,92.8986
2026-04-01 21:00:00,Sittwe,28.3,86,33.6,20.1444,92.8986
2026-04-01 22:00:00,Sittwe,28.2,86,33.4,20.1444,92.8986
2026-04-01 23:00:00,Sittwe,28.0,87,33.1,20.1444,92.8986
2026-04-02 00:00:00,Sittwe,27.7,87,32.8,20.1444,92.8986
2026-04-02 01:00:00,Sittwe,27.6,88,32.9,20.1444,92.8986
2026-04-02 02:00:00,Sittwe,27.5,88,32.9,20.1444,92.8986
2026-04-02 03:00:00,Sittwe,27.5,89,33.1,20.1444,92.8986
2026-04-02 04:00:00,Sittwe,27.5,87,32.9,20.1444,92.8986
2026-04-02 05:00:00,Sittwe,27.5,86,32.8,20.1444,92.8986
2026-04-02 06:00:00,Sittwe,27.1,88,32.3,20.1444,92.8986
2026-04-02 07:00:00,Sittwe,27.1,88,32.4,20.1444,92.8986
2026-04-02 08:00:00,Sittwe,27.3,86,32.4,20.1444,92.8986
2026-04-02 09:00:00,Sittwe,27.5,83,32.6,20.1444,92.8986
2026-04-02 10:00:00,Sittwe,27.8,82,33.9,20.1444,92.8986
2026-04-02 11:00:00,Sittwe,28.0,82,34.8,20.1444,92.8986
2026-04-02 12:00:00,Sittwe,28.4,81,35.4,20.1444,92.8986
2026-04-02 13:00:00,Sittwe,28.5,81,34.8,20.1444,92.8986
2026-04-02 14:00:00,Sittwe,28.5,82,34.1,20.1444,92.8986
2026-04-02 15:00:00,Sittwe,28.4,84,33.2,20.1444,92.8986
2026-04-02 16:00:00,Sittwe,28.3,84,32.0,20.1444,92.8986
2026-04-02 17:00:00,Sittwe,28.2,84,31.7,20.1444,92.8986
2026-04-02 18:00:00,Sittwe,28.4,86,33.1,20.1444,92.8986
2026-04-02 19:00:00,Sittwe,28.1,88,32.8,20.1444,92.8986
2026-04-02 20:00:00,Sittwe,28.0,87,32.5,20.1444,92.8986
2026-04-02 21:00:00,Sittwe,27.9,85,32.4,20.1444,92.8986
2026-04-02 22:00:00,Sittwe,27.9,85,32.8,20.1444,92.8986
2026-04-02 23:00:00,Sittwe,27.8,84,32.7,20.1444,92.8986
2026-04-03 00:00:00,Sittwe,27.6,83,32.5,20.1444,92.8986
2026-04-03 01:00:00,Sittwe,27.5,83,32.3,20.1444,92.8986
2026-04-03 02:00:00,Sittwe,27.4,83,32.1,20.1444,92.8986
2026-04-03 03:00:00,Sittwe,27.2,84,32.0,20.1444,92.8986
2026-04-03 04:00:00,Sittwe,27.1,84,31.9,20.1444,92.8986
2026-04-03 05:00:00,Sittwe,27.0,84,31.7,20.1444,92.8986
2026-04-03 06:00:00,Sittwe,26.8,83,31.2,20.1444,92.8986
2026-04-03 07:00:00,Sittwe,27.0,82,31.3,20.1444,92.8986
2026-04-03 08:00:00,Sittwe,27.1,81,31.4,20.1444,92.8986
2026-04-03 09:00:00,Sittwe,27.3,81,31.8,20.1444,92.8986
2026-04-03 10:00:00,Sittwe,27.6,79,33.0,20.1444,92.8986
2026-04-03 11:00:00,Sittwe,27.9,77,33.8,20.1444,92.8986
2026-04-03 12:00:00,Sittwe,28.2,77,34.3,20.1444,92.8986
2026-04-03 13:00:00,Sittwe,28.0,79,33.8,20.1444,92.8986
2026-04-03 14:00:00,Sittwe,28.0,78,32.6,20.1444,92.8986
2026-04-03 15:00:00,Sittwe,27.8,81,31.5,20.1444,92.8986
2026-04-03 16:00:00,Sittwe,27.7,81,30.3,20.1444,92.8986
2026-04-03 17:00:00,Sittwe,27.7,82,30.3,20.1444,92.8986
2026-04-03 18:00:00,Sittwe,28.0,84,31.5,20.1444,92.8986
2026-04-03 19:00:00,Sittwe,28.0,84,31.6,20.1444,92.8986
2026-04-03 20:00:00,Sittwe,28.0,85,31.8,20.1444,92.8986
2026-04-03 21:00:00,Sittwe,27.9,85,32.0,20.1444,92.8986
2026-04-03 22:00:00,Sittwe,27.9,86,32.7,20.1444,92.8986
2026-04-03 23:00:00,Sittwe,27.8,85,32.6,20.1444,92.8986
2026-04-04 00:00:00,Sittwe,27.7,84,32.7,20.1444,92.8986
2026-04-04 01:00:00,Sittwe,27.6,84,32.5,20.1444,92.8986
2026-04-04 02:00:00,Sittwe,27.6,84,32.5,20.1444,92.8986
2026-04-04 03:00:00,Sittwe,27.6,84,32.5,20.1444,92.8986
2026-04-04 04:00:00,Sittwe,27.6,84,32.5,20.1444,92.8986
2026-04-04 05:00:00,Sittwe,27.5,84,32.5,20.1444,92.8986
2026-04-04 06:00:00,Sittwe,27.5,84,32.6,20.1444,92.8986
2026-04-04 07:00:00,Sittwe,27.6,83,32.6,20.1444,92.8986
2026-04-04 08:00:00,Sittwe,27.8,82,32.7,20.1444,92.8986
2026-04-04 09:00:00,Sittwe,28.1,80,32.7,20.1444,92.8986
2026-04-04 10:00:00,Sittwe,28.3,79,33.2,20.1444,92.8986
2026-04-04 11:00:00,Sittwe,28.5,78,33.8,20.1444,92.8986
2026-04-04 12:00:00,Sittwe,28.5,77,34.2,20.1444,92.8986
2026-04-04 13:00:00,Sittwe,28.5,78,33.8,20.1444,92.8986
2026-04-04 14:00:00,Sittwe,28.5,79,33.2,20.1444,92.8986
2026-04-04 15:00:00,Sittwe,28.4,79,32.2,20.1444,92.8986
2026-04-04 16:00:00,Sittwe,28.3,79,31.0,20.1444,92.8986
2026-04-04 17:00:00,Sittwe,28.1,81,30.9,20.1444,92.8986
2026-04-04 18:00:00,Sittwe,28.0,80,31.0,20.1444,92.8986
2026-04-04 19:00:00,Sittwe,28.0,81,31.4,20.1444,92.8986
2026-04-04 20:00:00,Sittwe,27.8,83,31.7,20.1444,92.8986
2026-04-04 21:00:00,Sittwe,27.7,85,31.9,20.1444,92.8986
2026-04-04 22:00:00,Sittwe,27.6,85,31.9,20.1444,92.8986
2026-04-04 23:00:00,Sittwe,27.5,86,32.2,20.1444,92.8986
2026-04-05 00:00:00,Sittwe,27.5,85,32.3,20.1444,92.8986
2026-04-05 01:00:00,Sittwe,27.5,84,32.2,20.1444,92.8986
2026-04-05 02:00:00,Sittwe,27.5,84,32.3,20.1444,92.8986
2026-04-05 03:00:00,Sittwe,27.5,85,32.4,20.1444,92.8986
2026-04-05 04:00:00,Sittwe,27.5,84,32.4,20.1444,92.8986
2026-04-05 05:00:00,Sittwe,27.6,84,32.7,20.1444,92.8986
2026-04-05 06:00:00,Sittwe,27.6,83,32.7,20.1444,92.8986
2026-04-05 07:00:00,Sittwe,27.8,82,33.0,20.1444,92.8986
2026-04-05 08:00:00,Sittwe,28.0,81,33.2,20.1444,92.8986
2026-04-05 09:00:00,Sittwe,28.2,80,33.3,20.1444,92.8986
2026-04-05 10:00:00,Sittwe,28.4,80,33.8,20.1444,92.8986
2026-04-05 11:00:00,Sittwe,28.3,81,33.9,20.1444,92.8986
2026-04-05 12:00:00,Sittwe,28.4,79,34.1,20.1444,92.8986
2026-04-05 13:00:00,Sittwe,28.5,78,34.3,20.1444,92.8986
2026-04-05 14:00:00,Sittwe,28.4,79,33.7,20.1444,92.8986
2026-04-05 15:00:00,Sittwe,28.3,80,32.4,20.1444,92.8986
2026-04-05 16:00:00,Sittwe,28.3,79,31.4,20.1444,92.8986
2026-04-05 17:00:00,Sittwe,28.2,79,31.4,20.1444,92.8986
2026-04-05 18:00:00,Sittwe,28.1,80,31.7,20.1444,92.8986
2026-04-05 19:00:00,Sittwe,28.0,80,31.8,20.1444,92.8986
2026-04-05 20:00:00,Sittwe,28.1,80,32.4,20.1444,92.8986
2026-04-05 21:00:00,Sittwe,28.1,80,32.6,20.1444,92.8986
2026-04-05 22:00:00,Sittwe,28.1,80,32.6,20.1444,92.8986
2026-04-05 23:00:00,Sittwe,28.0,80,32.6,20.1444,92.8986
2026-04-06 00:00:00,Sittwe,27.9,81,32.8,20.1444,92.8986
2026-04-06 01:00:00,Sittwe,27.9,81,32.7,20.1444,92.8986
2026-04-06 02:00:00,Sittwe,27.8,82,32.6,20.1444,92.8986
2026-04-06 03:00:00,Sittwe,27.7,82,32.5,20.1444,92.8986
2026-04-06 04:00:00,Sittwe,27.6,82,32.3,20.1444,92.8986
2026-04-06 05:00:00,Sittwe,27.6,82,32.5,20.1444,92.8986
2026-04-06 06:00:00,Sittwe,27.7,79,32.7,20.1444,92.8986
2026-04-06 07:00:00,Sittwe,27.8,77,32.7,20.1444,92.8986
2026-04-06 08:00:00,Sittwe,27.9,76,32.8,20.1444,92.8986
2026-04-06 09:00:00,Sittwe,28.1,76,32.7,20.1444,92.8986
2026-04-06 10:00:00,Sittwe,28.3,75,33.4,20.1444,92.8986
2026-04-06 11:00:00,Sittwe,28.5,74,33.9,20.1444,92.8986
2026-04-06 12:00:00,Sittwe,28.5,74,34.2,20.1444,92.8986
2026-04-06 13:00:00,Sittwe,28.6,74,34.1,20.1444,92.8986
2026-04-06 14:00:00,Sittwe,28.6,73,33.3,20.1444,92.8986
2026-04-06 15:00:00,Sittwe,28.5,74,32.3,20.1444,92.8986
2026-04-06 16:00:00,Sittwe,28.3,76,31.5,20.1444,92.8986
2026-04-06 17:00:00,Sittwe,28.1,77,31.5,20.1444,92.8986
2026-04-06 18:00:00,Sittwe,28.1,77,31.8,20.1444,92.8986
2026-04-06 19:00:00,Sittwe,28.2,76,32.3,20.1444,92.8986
2026-04-06 20:00:00,Sittwe,28.4,75,32.5,20.1444,92.8986
2026-04-06 21:00:00,Sittwe,28.4,76,32.8,20.1444,92.8986
2026-04-06 22:00:00,Sittwe,28.4,76,32.9,20.1444,92.8986
2026-04-06 23:00:00,Sittwe,28.3,77,32.9,20.1444,92.8986
2026-04-07 00:00:00,Sittwe,28.2,78,33.0,20.1444,92.8986
2026-04-07 01:00:00,Sittwe,28.2,78,33.2,20.1444,92.8986
2026-04-07 02:00:00,Sittwe,28.2,77,33.1,20.1444,92.8986
2026-04-07 03:00:00,Sittwe,28.0,79,33.4,20.1444,92.8986
2026-04-07 04:00:00,Sittwe,27.8,80,33.6,20.1444,92.8986
2026-04-07 05:00:00,Sittwe,27.5,80,32.9,20.1444,92.8986
2026-04-07 06:00:00,Sittwe,27.4,81,32.7,20.1444,92.8986
2026-04-07 07:00:00,Sittwe,27.0,82,32.2,20.1444,92.8986
2026-04-07 08:00:00,Sittwe,26.6,83,31.3,20.1444,92.8986
2026-04-07 09:00:00,Sittwe,26.4,84,30.8,20.1444,92.8986
2026-04-07 10:00:00,Sittwe,26.6,83,31.2,20.1444,92.8986
2026-04-07 11:00:00,Sittwe,27.1,81,32.5,20.1444,92.8986
2026-04-07 12:00:00,Sittwe,27.5,80,33.4,20.1444,92.8986
2026-04-07 13:00:00,Sittwe,27.8,79,33.4,20.1444,92.8986
2026-04-07 14:00:00,Sittwe,27.9,78,32.8,20.1444,92.8986
2026-04-07 15:00:00,Sittwe,27.9,78,31.9,20.1444,92.8986
2026-04-07 16:00:00,Sittwe,27.7,80,31.3,20.1444,92.8986
2026-04-07 17:00:00,Sittwe,27.2,82,30.9,20.1444,92.8986
2026-04-07 18:00:00,Sittwe,26.9,84,30.9,20.1444,92.8986
2026-04-07 19:00:00,Sittwe,26.8,84,30.9,20.1444,92.8986
2026-04-07 20:00:00,Sittwe,26.9,84,31.3,20.1444,92.8986
2026-04-07 21:00:00,Sittwe,26.9,83,31.4,20.1444,92.8986
2026-04-07 22:00:00,Sittwe,27.0,82,31.7,20.1444,92.8986
2026-04-07 23:00:00,Sittwe,27.1,82,32.0,20.1444,92.8986
2026-04-08 00:00:00,Sittwe,27.1,82,32.1,20.1444,92.8986
2026-04-08 01:00:00,Sittwe,26.9,83,32.0,20.1444,92.8986
2026-04-08 02:00:00,Sittwe,26.7,84,31.6,20.1444,92.8986
2026-04-08 03:00:00,Sittwe,26.4,86,31.3,20.1444,92.8986
2026-04-08 04:00:00,Sittwe,26.1,88,31.1,20.1444,92.8986
2026-04-08 05:00:00,Sittwe,25.8,90,31.0,20.1444,92.8986
2026-04-08 06:00:00,Sittwe,25.7,90,31.0,20.1444,92.8986
2026-04-08 07:00:00,Sittwe,26.0,88,31.5,20.1444,92.8986
2026-04-08 08:00:00,Sittwe,26.5,84,32.0,20.1444,92.8986
2026-04-08 09:00:00,Sittwe,27.0,81,32.3,20.1444,92.8986
2026-04-08 10:00:00,Sittwe,27.2,81,33.2,20.1444,92.8986
2026-04-08 11:00:00,Sittwe,27.3,82,33.8,20.1444,92.8986
2026-04-08 12:00:00,Sittwe,27.4,82,33.9,20.1444,92.8986
2026-04-08 13:00:00,Sittwe,27.6,81,33.7,20.1444,92.8986
2026-04-08 14:00:00,Sittwe,27.7,80,33.2,20.1444,92.8986
2026-04-08 15:00:00,Sittwe,27.8,79,32.4,20.1444,92.8986
2026-04-08 16:00:00,Sittwe,27.9,79,31.7,20.1444,92.8986
2026-04-08 17:00:00,Sittwe,27.9,79,31.8,20.1444,92.8986
2026-04-08 18:00:00,Sittwe,27.8,79,31.9,20.1444,92.8986
2026-04-08 19:00:00,Sittwe,27.7,79,32.0,20.1444,92.8986
2026-04-08 20:00:00,Sittwe,27.6,80,32.3,20.1444,92.8986
2026-04-08 21:00:00,Sittwe,27.5,80,32.3,20.1444,92.8986
2026-04-08 22:00:00,Sittwe,27.5,81,32.5,20.1444,92.8986
2026-04-08 23:00:00,Sittwe,27.4,81,32.5,20.1444,92.8986
2026-04-09 00:00:00,Sittwe,27.4,82,32.6,20.1444,92.8986
2026-04-09 01:00:00,Sittwe,26.8,83,31.7,20.1444,92.8986
2026-04-09 02:00:00,Sittwe,26.7,83,31.7,20.1444,92.8986
2026-04-09 03:00:00,Sittwe,26.6,84,31.7,20.1444,92.8986
2026-04-09 04:00:00,Sittwe,26.3,87,31.6,20.1444,92.8986
2026-04-09 05:00:00,Sittwe,25.9,90,31.3,20.1444,92.8986
2026-04-09 06:00:00,Sittwe,25.7,92,31.2,20.1444,92.8986
2026-04-09 07:00:00,Sittwe,26.1,89,31.5,20.1444,92.8986
2026-04-09 08:00:00,Sittwe,26.7,85,31.9,20.1444,92.8986
2026-04-09 09:00:00,Sittwe,27.2,81,32.0,20.1444,92.8986
2026-04-09 10:00:00,Sittwe,27.5,80,33.0,20.1444,92.8986
2026-04-09 11:00:00,Sittwe,27.6,80,33.9,20.1444,92.8986
2026-04-09 12:00:00,Sittwe,27.8,80,34.4,20.1444,92.8986
2026-04-09 13:00:00,Sittwe,27.9,79,34.4,20.1444,92.8986
2026-04-09 14:00:00,Sittwe,28.0,78,33.8,20.1444,92.8986
2026-04-09 15:00:00,Sittwe,28.0,78,32.7,20.1444,92.8986
2026-04-09 16:00:00,Sittwe,27.6,80,31.9,20.1444,92.8986
2026-04-09 17:00:00,Sittwe,27.1,83,31.5,20.1444,92.8986
2026-04-09 18:00:00,Sittwe,26.8,85,31.4,20.1444,92.8986
2026-04-09 19:00:00,Sittwe,26.9,84,31.6,20.1444,92.8986
2026-04-09 20:00:00,Sittwe,27.2,82,32.0,20.1444,92.8986
2026-04-09 21:00:00,Sittwe,27.4,81,32.6,20.1444,92.8986
2026-04-09 22:00:00,Sittwe,27.5,80,32.8,20.1444,92.8986
2026-04-09 23:00:00,Sittwe,27.4,80,33.1,20.1444,92.8986
2026-04-10 00:00:00,Sittwe,27.3,81,33.0,20.1444,92.8986
2026-04-10 01:00:00,Sittwe,27.0,83,32.6,20.1444,92.8986
2026-04-10 02:00:00,Sittwe,26.5,86,32.1,20.1444,92.8986
2026-04-10 03:00:00,Sittwe,26.1,88,31.4,20.1444,92.8986
2026-04-10 04:00:00,Sittwe,25.8,89,30.9,20.1444,92.8986
2026-04-10 05:00:00,Sittwe,25.5,89,30.2,20.1444,92.8986
2026-04-10 06:00:00,Sittwe,25.3,89,30.0,20.1444,92.8986
2026-04-10 07:00:00,Sittwe,25.4,88,30.3,20.1444,92.8986
2026-04-10 08:00:00,Sittwe,25.6,86,30.7,20.1444,92.8986
2026-04-10 09:00:00,Sittwe,25.9,84,31.2,20.1444,92.8986
2026-04-10 10:00:00,Sittwe,26.3,83,31.5,20.1444,92.8986
2026-04-10 11:00:00,Sittwe,26.7,82,32.2,20.1444,92.8986
2026-04-10 12:00:00,Sittwe,27.1,81,32.9,20.1444,92.8986
2026-04-10 13:00:00,Sittwe,27.2,81,33.2,20.1444,92.8986
2026-04-10 14:00:00,Sittwe,27.3,82,33.0,20.1444,92.8986
2026-04-10 15:00:00,Sittwe,27.4,82,32.3,20.1444,92.8986
2026-04-10 16:00:00,Sittwe,27.4,82,31.6,20.1444,92.8986
2026-04-10 17:00:00,Sittwe,27.4,82,31.5,20.1444,92.8986
2026-04-10 18:00:00,Sittwe,27.4,82,31.6,20.1444,92.8986
2026-04-10 19:00:00,Sittwe,27.5,82,31.8,20.1444,92.8986
2026-04-10 20:00:00,Sittwe,27.5,82,32.2,20.1444,92.8986
2026-04-10 21:00:00,Sittwe,27.5,82,32.4,20.1444,92.8986
2026-04-10 22:00:00,Sittwe,27.5,82,32.5,20.1444,92.8986
2026-04-10 23:00:00,Sittwe,27.5,82,32.5,20.1444,92.8986
2026-03-28 00:00:00,Monywa,28.4,52,30.3,22.1167,95.1333
2026-03-28 01:00:00,Monywa,28.5,51,29.7,22.1167,95.1333
2026-03-28 02:00:00,Monywa,27.8,53,29.3,22.1167,95.1333
2026-03-28 03:00:00,Monywa,27.4,54,29.0,22.1167,95.1333
2026-03-28 04:00:00,Monywa,27.1,55,28.8,22.1167,95.1333
2026-03-28 05:00:00,Monywa,26.8,56,28.5,22.1167,95.1333
2026-03-28 06:00:00,Monywa,26.2,62,28.4,22.1167,95.1333
2026-03-28 07:00:00,Monywa,27.5,60,30.2,22.1167,95.1333
2026-03-28 08:00:00,Monywa,29.6,52,31.9,22.1167,95.1333
2026-03-28 09:00:00,Monywa,31.8,42,33.1,22.1167,95.1333
2026-03-28 10:00:00,Monywa,33.7,37,35.6,22.1167,95.1333
2026-03-28 11:00:00,Monywa,35.1,33,37.5,22.1167,95.1333
2026-03-28 12:00:00,Monywa,36.2,32,39.8,22.1167,95.1333
2026-03-28 13:00:00,Monywa,36.6,30,40.9,22.1167,95.1333
2026-03-28 14:00:00,Monywa,36.7,28,38.4,22.1167,95.1333
2026-03-28 15:00:00,Monywa,36.7,28,36.7,22.1167,95.1333
2026-03-28 16:00:00,Monywa,36.0,30,36.1,22.1167,95.1333
2026-03-28 17:00:00,Monywa,34.8,33,35.5,22.1167,95.1333
2026-03-28 18:00:00,Monywa,29.1,52,28.8,22.1167,95.1333
2026-03-28 19:00:00,Monywa,26.0,70,28.4,22.1167,95.1333
2026-03-28 20:00:00,Monywa,25.4,73,28.0,22.1167,95.1333
2026-03-28 21:00:00,Monywa,25.0,76,28.2,22.1167,95.1333
2026-03-28 22:00:00,Monywa,24.5,80,28.0,22.1167,95.1333
2026-03-28 23:00:00,Monywa,24.0,84,28.1,22.1167,95.1333
2026-03-29 00:00:00,Monywa,23.8,84,27.5,22.1167,95.1333
2026-03-29 01:00:00,Monywa,23.7,84,27.4,22.1167,95.1333
2026-03-29 02:00:00,Monywa,23.1,86,26.9,22.1167,95.1333
2026-03-29 03:00:00,Monywa,22.4,91,26.2,22.1167,95.1333
2026-03-29 04:00:00,Monywa,21.9,94,25.7,22.1167,95.1333
2026-03-29 05:00:00,Monywa,21.5,95,25.2,22.1167,95.1333
2026-03-29 06:00:00,Monywa,21.5,93,25.1,22.1167,95.1333
2026-03-29 07:00:00,Monywa,23.1,88,27.1,22.1167,95.1333
2026-03-29 08:00:00,Monywa,25.8,77,30.3,22.1167,95.1333
2026-03-29 09:00:00,Monywa,28.5,62,32.6,22.1167,95.1333
2026-03-29 10:00:00,Monywa,30.7,54,35.3,22.1167,95.1333
2026-03-29 11:00:00,Monywa,32.6,47,37.4,22.1167,95.1333
2026-03-29 12:00:00,Monywa,33.9,43,38.6,22.1167,95.1333
2026-03-29 13:00:00,Monywa,35.0,37,39.3,22.1167,95.1333
