Timestamp,City,Temperature,Humidity,Lat,Lon
2026-04-03 19:00:00,Mandalay,34.8,33,21.9588,96.0891
2026-04-03 20:00:00,Mandalay,33.9,39,21.9588,96.0891
2026-04-03 21:00:00,Mandalay,33.1,40,21.9588,96.0891
2026-04-03 22:00:00,Mandalay,31.5,45,21.9588,96.0891
2026-04-03 23:00:00,Mandalay,30.1,50,21.9588,96.0891
2026-03-27 00:00:00,Yangon,25.4,85,16.8409,96.1735
2026-03-27 01:00:00,Yangon,24.5,89,16.8409,96.1735
2026-03-27 02:00:00,Yangon,23.8,94,16.8409,96.1735
2026-03-27 03:00:00,Yangon,23.4,97,16.8409,96.1735
2026-03-27 04:00:00,Yangon,23.1,97,16.8409,96.1735
2026-03-27 05:00:00,Yangon,22.9,97,16.8409,96.1735
2026-03-27 06:00:00,Yangon,22.9,96,16.8409,96.1735
2026-03-27 07:00:00,Yangon,23.9,92,16.8409,96.1735
2026-03-27 08:00:00,Yangon,25.5,85,16.8409,96.1735
2026-03-27 09:00:00,Yangon,27.7,77,16.8409,96.1735
2026-03-27 10:00:00,Yangon,30.4,66,16.8409,96.1735
2026-03-27 11:00:00,Yangon,33.1,50,16.8409,96.1735
2026-03-27 12:00:00,Yangon,35.2,40,16.8409,96.1735
2026-03-27 13:00:00,Yangon,36.4,34,16.8409,96.1735
2026-03-27 14:00:00,Yangon,36.9,31,16.8409,96.1735
2026-03-27 15:00:00,Yangon,36.9,30,16.8409,96.1735
2026-03-27 16:00:00,Yangon,36.3,31,16.8409,96.1735
2026-03-27 17:00:00,Yangon,35.4,32,16.8409,96.1735
2026-03-27 18:00:00,Yangon,34.0,38,16.8409,96.1735
2026-03-27 19:00:00,Yangon,31.1,53,16.8409,96.1735
2026-03-27 20:00:00,Yangon,29.2,66,16.8409,96.1735
2026-03-27 21:00:00,Yangon,28.1,72,16.8409,96.1735
2026-03-27 22:00:00,Yangon,27.2,77,16.8409,96.1735
2026-03-27 23:00:00,Yangon,26.3,79,16.8409,96.1735
2026-03-28 00:00:00,Yangon,25.6,82,16.8409,96.1735
2026-03-28 01:00:00,Yangon,24.6,85,16.8409,96.1735
2026-03-28 02:00:00,Yangon,23.8,91,16.8409,96.1735
2026-03-28 03:00:00,Yangon,23.3,95,16.8409,96.1735
2026-03-28 04:00:00,Yangon,23.0,96,16.8409,96.1735
